name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-18T00:00:00.000Z,"['purchased', 'tablet', 'mostly', 'entertainment', 'enjoy', 'playing', 'games', 'tablet', 'great', 'purpose', 'also', 'plan', 'using', 'reading', 'electronic', 'books']","Great Tablet, I use mostly for gaming",positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-08T00:00:00.000Z,"['absolutely', 'love', 'product', 'many', 'things', 'least', 'music', 'ask', 'anything', 'answer']",Review of echo plus,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-05T00:00:00.000Z,"['extra', 'features', 'donaot', 'really', 'seem', 'worth', 'would', 'buy', 'basic', 'one', 'instead']",Nice but....,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-17T00:00:00.000Z,"['good', 'tablet', 'satisfied', 'one', 'point', 'annoying', 'silk', 'browser', 'makes', 'yahoo', 'email', 'list', 'tap', 'html', 'read', 'one', 'awkward']",Great tablet,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-15T00:00:00.000Z,"['purchased', 'sister', 'reading', 'books', 'internet', 'games', 'perfect', 'beginners', 'novices', 'easy', 'use', 'would', 'five', 'available', 'g']",perfect for first time user,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-08-26T00:00:00.000Z,"['fantastic', 'ask', 'device', 'turn', 'lights', 'play', 'music', 'convenient', 'love']",Wave of the future,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-02-18T00:00:00.000Z,"['daughter', 'bought', 'birthday', 'money', 'loves', 'always', 'playing']",Worth the money. Very fun for the kids,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-11-19T00:00:00.000Z,"['echo', 'show', 'great', 'use', 'monitor', 'outside', 'inside', 'cameras']",Love amazon,positive
Amazon - Kindle Voyage - 4GB - Wi-Fi + 3G - Black,Flipkart,"Computers & Tablets,E-Readers & Accessories,eBook Readers,Kindle E-readers",Electronics,2014-11-07T00:00:00.000Z,"['great', 'reader', 'feels', 'like', 'best', 'evolution', 'paperwhite', 'autobrightness', 'works', 'fine', 'unnoticeable', 'feels', 'good', 'hands', 'new', 'page', 'squeeze', 'feature', 'nice', 'haptic', 'feedback', 'squeeze', 'bezelthe', 'power', 'button', 'also', 'much', 'better', 'placed', 'glass', 'screen', 'makes', 'swiping', 'tapping', 'bookmark', 'location', 'corner', 'areas', 'much', 'easier', 'backlight', 'much', 'uniform', 'st', 'gen', 'paperwhitethe', 'issue', 'displaying', 'black', 'blocks', 'like', 'tree', 'silhouette', 'looks', 'like', 'tiny', 'bad', 'pixel', 'kind', 'twinkles', 'course', 'thing', 'expensive', 'compared', 'paperwhite']","Premium device, premium price",positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-01-18T00:00:00.000Z,"['love', 'tablet', 'one', 'best', 'market']",Great tablet,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-02-03T00:00:00.000Z,"['video', 'quality', 'good', 'works', 'well', 'amazon', 'prime', 'video', 'music', 'surprises', 'apps', 'disappointing', 'many', 'common', 'apps', 'available', 'even', 'though', 'android', 'versions', 'bad', 'modest', 'expectations']",Good - But could be much better.,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-27T00:00:00.000Z,"['like', 'pictures', 'weather', 'screen', 'news', 'dates']",Easy to use,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-08-30T00:00:00.000Z,"['sale', 'color', 'put', 'play', 'store', 'made', 'real', 'android', 'tablet']",Good for kids,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-12-26T00:00:00.000Z,"['boxed', 'well', 'easy', 'set', 'pretty', 'easy', 'get', 'hang']",Great Tablet for anyone.,positive
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Flipkart,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers,E-Readers","Electronics,Media",2016-12-07T00:00:00.000Z,"['bought', 'wife', 'upgrade', 'original', 'kindle', 'worn', 'big', 'step', 'original', 'good', 'another', 'years']",Great E-Reader,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-15T00:00:00.000Z,"['gave', 'christmas', 'gift', 'wife', 'loved', 'put', 'since', 'gotten']",great Christmas gift,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2016-12-02T00:00:00.000Z,"['good', 'item', 'children', 'inexpensive', 'easy', 'hold', 'cover', 'designed']",user friendly,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-05-12T00:00:00.000Z,"['money', 'highly', 'recommended', 'great', 'linked', 'netflix', 'disney', 'movies', 'etc']",Good for the money,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['looked', 'multiple', 'brands', 'cheaper', 'bucks', 'one', 'guarantees', 'kid', 'cant', 'break', 'years', 'drinks', 'spilled', 'dropped', 'thrown', 'sat', 'thing', 'wrong']",Wouldn't buy any other brand,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-12T00:00:00.000Z,"['love', 'alexa', 'especially', 'touch', 'screen', 'play', 'games', 'like', 'jeopardy']",Screen makes it,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-08-12T00:00:00.000Z,"['trouble', 'linking', 'joule', 'cooking', 'app', 'finally', 'got', 'third', 'day', 'love', 'still', 'learning', 'voice', 'recognition', 'though']",Pretty Good for a Beginner,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-17T00:00:00.000Z,"['super', 'easy', 'set', 'use', 'got', 'one', 'daughter', 'got', 'one', 'self']",great for a beginner,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-24T00:00:00.000Z,"['yr', 'old', 'son', 'loves', 'tablet', 'takes', 'almost', 'everywhere', 'keeps', 'entertained']",Great camera for a beginner,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-05T00:00:00.000Z,"['love', 'product', 'super', 'easy', 'use', 'able', 'lot', 'fun', 'entertaining', 'guests']",More Amazon Fun,positive
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Flipkart,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2018-05-07T00:00:00.000Z,"['future', 'reading', 'like', 'whole', 'library']",great e book,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['received', 'echo', 'plus', 'christmas', 'present', 'absolutely', 'love', 'went', 'back', 'purchased', 'dot', 'light', 'bulbs']",Love Alexia,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2017-01-18T00:00:00.000Z,"['nice', 'tablet', 'year', 'old', 'daughter', 'affordable', 'charging', 'battery', 'frustrating', 'time', 'normally', 'hit', 'power', 'button', 'turn', 'back', 'plug', 'outlet', 'charge', 'take', 'many', 'hours', 'charge', 'almost', 'like', 'allows', 'tablet', 'reset', 'charge']",Great tablet for price,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-10T00:00:00.000Z,"['good', 'convenience', 'devices', 'tied', 'keyboard', 'lags', 'little', 'slower', 'would', 'like']",Good for convenience,positive
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-05-13T00:00:00.000Z,"['good', 'tablet', 'price', 'quick', 'easy', 'use']",great tablet for the price,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['black', 'friday', 'special', 'knew', 'wanted', 'smart', 'home', 'assistant', 'alexa', 'worked', 'well', 'ring', 'doorbell', 'system', 'times', 'ask', 'thing', 'figures', 'overall', 'food', 'deal']",Just ask Alexa,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-08-08T00:00:00.000Z,"['echo', 'tap', 'spectacular']",EXCELENT SOUND,negative
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Flipkart,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2015-07-19T00:00:00.000Z,"['far', 'good', 'wife', 'happy', 'misses', 'old', 'one']",kindle,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-11T00:00:00.000Z,"['excellent', 'productrelablemaximum', 'speedfast', 'downloading']",Good,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-03T00:00:00.000Z,"['love', 'shopping', 'lists', 'feature', 'listening', 'music', 'much', 'fun']",Happy,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-12-15T00:00:00.000Z,"['great', 'price', 'product', 'get', 'kids']",Cute,positive
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Flipkart,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2015-12-02T00:00:00.000Z,"['family', 'member', 'owned', 'every', 'version', 'kindle', 'since', 'came', 'version', 'finally', 'taken', 'best', 'elements', 'previous', 'kindles', 'combined', 'one', 'unit', 'small', 'light', 'touch', 'screen', 'button', 'functionality', 'depending', 'prefer', 'fan', 'buttons', 'excellent', 'backlight', 'kindle', 'battery', 'life', 'always', 'excellent', 'different', 'use', 'kindle', 'daily', 'often', 'least', 'hour', 'time', 'downside', 'sure', 'features', 'amazon', 'could', 'add', 'improve', 'version', 'perhaps', 'making', 'lighter', 'weight', 'far', 'best', 'ereader', 'worthy', 'upgrade', 'previous', 'version']",Best e-reader,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-17T00:00:00.000Z,"['grandson', 'really', 'enjoyed', 'product', 'good', 'deal']",Good product for young child.,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-22T00:00:00.000Z,"['chance', 'use', 'hub', 'function', 'device', 'easy', 'set', 'get', 'running', 'still', 'learning', 'make', 'work', 'echo', 'devices', 'overall', 'operates', 'advertised']",All as advertised,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-03-15T00:00:00.000Z,"['easy', 'use', 'love', 'things']",Love it and can't live without it. User friendly.,positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Flipkart,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-05-17T00:00:00.000Z,"['using', 'kindle', 'app', 'ipad', 'years', 'ca', 'nt', 'imagine', 'using', 'anything', 'besides', 'kindle', 'read', 'love', 'backlight', 'read', 'night']",Love kindle,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-05-04T00:00:00.000Z,"['fit', 'criteria', 'low', 'cost', 'tablet', 'works', 'well']",Low cost tablet that works well,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-05-08T00:00:00.000Z,"['grandson', 'loved', 'perfect']",Grandson's Birthday Gift,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['love', 'kindle', 'biased', 'think', 'however', 'previous', 'ones', 'prefer', 'kindles', 'tablet']",Awesome,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-06-22T00:00:00.000Z,"['bought', 'month', 'ago', 'really', 'like', 'best', 'part', 'light', 'weight', 'sound', 'good', 'small', 'gathering', 'like', 'deck', 'camping', 'comes', 'batterey', 'charger', 'voice', 'command', 'activation', 'great', 'listen', 'music', 'plus', 'worldwide', 'radios', 'tunein']",Excellent Product,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-30T00:00:00.000Z,"['excellent', 'kids', 'thing', 'nt', 'like', 'difficult', 'go', 'kids', 'web', 'pages', 'typing', 'web', 'address', 'set', 'kids', 'profile', 'plus', 'takes', 'away', 'easy', 'access', 'camera', 'kids', 'love', 'may', 'set', 'wrong', 'come', 'printed', 'instructions', 'tech', 'savvy', 'item', 'extremely', 'durable', 'great', 'fun', 'kids']",great for little kids,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Flipkart,"Tablets,Fire Tablets,Electronics,Computers,Computer Components,Hard Drives & Storage,Computers & Tablets,All Tablets",Electronics,2017-04-29T00:00:00.000Z,"['love', 'tablets', 'hd', 'picture', 'beautiful', 'fire', 'tablet', 'fast', 'load', 'easy', 'use', 'great', 'tablet']",Great tablet,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-11-06T00:00:00.000Z,"['bought', 'fire', 'hd', 'alternative', 'carrying', 'around', 'laptop', 'buy', 'many', 'textbooks', 'college', 'fact', 'saved', 'well', 'one', 'books', 'get', 'semester', 'godsend', 'undergraduate', 'courses', 'seen', 'offered', 'ebook', 'form', 'kindle', 'care', 'constant', 'ability', 'internet', 'without', 'wifi', 'hotspot', 'great', 'resource', 'pros', 'price', 'still', 'less', 'money', 'saved', 'biology', 'booka', 'lot', 'less', 'weight', 'college', 'textbooksso', 'far', 'books', 'need', 'college', 'available', 'ebooks', 'amazona', 'single', 'charge', 'make', 'hour', 'school', 'daycons', 'wantneed', 'network', 'connection', 'use', 'phone', 'hotspot', 'connect', 'another', 'wifi', 'network', 'bottom', 'line', 'wanted', 'cheaper', 'alternative', 'lug', 'books', 'around', 'came', 'well', 'considering', 'bought']",Great Alternative to College Textbooks,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-20T00:00:00.000Z,"['several', 'around', 'house', 'love', 'playing', 'music']",Great product,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-03-11T00:00:00.000Z,"['love', 'tabletdoes', 'everything', 'teenage', 'grandson', 'needs', 'also', 'buy', 'one', 'granddaughter']",Great tablet for my grandson,positive
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Flipkart,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2015-02-06T00:00:00.000Z,"['really', 'missed', 'first', 'kindle', 'husband', 'gave', 'fire', 'years', 'ago', 'love', 'read', 'outside', 'could', 'fire', 'voyage', 'perfect', 'easy', 'read', 'anywhere', 'much', 'longer', 'battery', 'life', 'fire', 'happy', 'buttons', 'easy', 'use', 'tap', 'screen', 'turn', 'page']","Love it, take it everywhere!",positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Flipkart,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2017-01-18T00:00:00.000Z,"['great', 'kids', 'easy', 'block', 'purchases', 'even', 'better', 'amazon', 'prime']",Great 4 kids,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-01-06T00:00:00.000Z,"['charge', 'take', 'anywhere', 'house', 'holds', 'long', 'charge']",Great portable version of echo,negative
